no,pl_id,pl_nm,sido_nm,sgg_nm,bemd_nm,beonji,ho,road_nm,bld_num,logitude,latitude,pl_num_space,pl_fee_free,occ_park,operation_type,resident_day_month_amt,resident_night_month_amt,resident_allday_month_amt,pl_start_time,pl_end_time,specific,final_end_dt
일련번호,주차장고유값,주차장명,시도명칭,시군구명칭,법정읍면동명칭,번지,호,도로명 이름,건물 번호,경도,위도,개방면수,무료 개방여부,수시주차가능여부,운영방식,거주자-주간(월)금액,거주자-야간(월)금액,거주자-전일(월)금액,시작시간,종료시간,특이사항,구축기준일
891,4806335,행운연립노상주차장,서울특별시,광진구,자양동,582,,자양번영로5길,15,127.074256,37.532457,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
892,4798520,582-19 노상주차장,서울특별시,광진구,자양동,582,19,자양번영로3길,16,127.074222,37.531805,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
893,4759078,행운연립노상주차장,서울특별시,광진구,자양동,582,,자양번영로5길,15,127.074185,37.532444,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
894,4756777,582-19 노상주차장,서울특별시,광진구,자양동,582,19,자양번영로3길,16,127.074525,37.531939,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
895,4756776,송광아트빌라옆노상주차장,서울특별시,광진구,자양동,582,2,자양번영로3길,12-9,127.074611,37.532262,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
896,4756485,582-19 노상주차장,서울특별시,광진구,자양동,582,19,자양번영로3길,16,127.074062,37.531862,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
897,4755817,582-19 노상주차장,서울특별시,광진구,자양동,582,19,자양번영로3길,16,127.074476,37.531813,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
898,4755816,582-19 노상주차장,서울특별시,광진구,자양동,582,19,자양번영로3길,16,127.074522,37.531979,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
899,4737301,582-19 노상주차장,서울특별시,광진구,자양동,582,19,자양번영로3길,16,127.074544,37.532026,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
900,4735350,행운연립노상주차장,서울특별시,광진구,자양동,582,,자양번영로5길,15,127.074346,37.532495,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
901,4820479,송림기사식당길B공영주차장,서울특별시,광진구,자양동,584,5,자양번영로,19,127.074961,37.531174,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
902,4813478,송림기사식당길B공영주차장,서울특별시,광진구,자양동,584,3,자양번영로,21,127.075000,37.531356,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
903,4809376,송림기사식당길B공영주차장,서울특별시,광진구,자양동,584,5,자양번영로,19,127.074948,37.531223,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
904,4806778,송림기사식당길B공영주차장,서울특별시,광진구,자양동,584,3,자양번영로,21,127.074989,37.531329,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
905,4758772,송림기사식당길B공영주차장,서울특별시,광진구,자양동,584,28,자양번영로,15,127.074878,37.530944,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
906,4758771,송림기사식당길B공영주차장,서울특별시,광진구,자양동,584,28,자양번영로,15,127.074905,37.530993,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
907,4820681,미주맨션옆노상주차장,서울특별시,광진구,자양동,585,16,자양번영로3가길,10,127.074251,37.531072,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
908,4759096,미주맨션옆노상주차장,서울특별시,광진구,자양동,585,16,자양번영로3가길,10,127.074254,37.531134,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
909,4758770,미주맨션옆노상주차장,서울특별시,광진구,자양동,585,16,자양번영로3가길,10,127.074232,37.531013,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
910,4758769,미주맨션옆노상주차장,서울특별시,광진구,자양동,585,16,자양번영로3가길,10,127.074289,37.531192,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
911,4757435,미주맨션옆노상주차장,서울특별시,광진구,자양동,585,16,자양번영로3가길,10,127.074313,37.531267,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
912,4820662,현대맨션가동옆노상주차장,서울특별시,광진구,자양동,586,1,자양번영로3길,27,127.073769,37.531819,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
913,4807853,현대맨션가동옆노상주차장,서울특별시,광진구,자양동,586,1,자양번영로3길,27,127.073659,37.531410,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
914,4757434,정은연립옆노상주차장,서울특별시,광진구,자양동,586,16,자양번영로3나길,18,127.073765,37.531799,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
915,4757433,현대맨션가동옆노상주차장,서울특별시,광진구,자양동,586,1,자양번영로3길,27,127.073565,37.531092,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
916,4757432,현대맨션가동옆노상주차장,서울특별시,광진구,자양동,586,1,자양번영로3길,27,127.073751,37.531763,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
917,5542957,588-20 거주자우선주차장,서울특별시,광진구,자양동,588,20,자양강변길,251,127.071543 ,37.530442 ,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
918,5542956,588-20 거주자우선주차장,서울특별시,광진구,자양동,588,20,자양강변길,251,127.071650 ,37.530421 ,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
919,5542955,588-20 거주자우선주차장,서울특별시,광진구,자양동,588,20,자양강변길,251,127.071731 ,37.530404 ,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
920,5542954,588-20 거주자우선주차장,서울특별시,광진구,자양동,588,20,자양강변길,251,127.071865 ,37.530391 ,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
921,5542953,588-20 거주자우선주차장,서울특별시,광진구,자양동,588,20,자양강변길,251,127.071972 ,37.530366 ,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
922,5542952,588-20 거주자우선주차장,서울특별시,광진구,자양동,588,20,자양강변길,251,127.072079 ,37.530349 ,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
923,5542951,588-20 거주자우선주차장,서울특별시,광진구,자양동,588,20,자양강변길,251,127.072187 ,37.530310 ,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
924,5542950,588-20 거주자우선주차장,서울특별시,광진구,자양동,588,20,자양강변길,251,127.072273 ,37.530298 ,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
925,5542949,588-20 거주자우선주차장,서울특별시,광진구,자양동,588,20,자양강변길,251,127.072401 ,37.530263 ,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
926,4842023,588-20 거주자우선주차장,서울특별시,광진구,자양동,588,20,자양강변길,251,127.072615,37.530223,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
927,4825132,문명빌딩옆노상주차장,서울특별시,광진구,자양동,588,,자양번영로1길,43,127.072170,37.530698,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
928,4804781,문명빌딩옆노상주차장,서울특별시,광진구,자양동,588,,자양번영로1길,43,127.072174,37.530726,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
929,4759097,정우하이츠빌라옆노상주차장,서울특별시,광진구,자양동,590,1,자양번영로3가길,27,127.074148,37.530494,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
930,4759079,정우하이츠빌라옆노상주차장,서울특별시,광진구,자양동,590,1,자양번영로3가길,27,127.074209,37.530560,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
931,4820495,674 노상주차장,서울특별시,광진구,자양동,674,,자양로3길,7,127.067036,37.533407,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
932,4813464,674 노상주차장,서울특별시,광진구,자양동,674,,자양로3길,7,127.066329,37.533022,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
933,4805825,674 노상주차장,서울특별시,광진구,자양동,674,,자양로3길,7,127.066466,37.533422,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
934,4796925,674 노상주차장,서울특별시,광진구,자양동,674,,자양로3길,7,127.066408,37.533304,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
935,4759327,대동모텔앞노상주차장,서울특별시,광진구,자양동,674,,자양로3길,7,127.066269,37.532926,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
936,4759326,674 노상주차장,서울특별시,광진구,자양동,674,,자양로3길,7,127.066277,37.532976,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
937,4759325,674 노상주차장,서울특별시,광진구,자양동,674,,자양로3길,7,127.066441,37.533358,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
938,4758390,진주빌라앞노상주차장,서울특별시,광진구,자양동,674,,자양로3길,7,127.065553,37.533056,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
939,4758389,674 노상주차장,서울특별시,광진구,자양동,674,,자양로3길,7,127.065519,37.533110,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
940,4757770,대동모텔앞노상주차장,서울특별시,광진구,자양동,674,,자양로3길,7,127.066234,37.532868,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
941,4757769,674 노상주차장,서울특별시,광진구,자양동,674,,자양로3길,7,127.066447,37.533388,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
942,4756689,기업정밀노상주차장,서울특별시,광진구,자양동,674,,자양로3길,7,127.067081,37.533375,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
943,4756431,진주빌라앞노상주차장,서울특별시,광진구,자양동,674,,자양로3길,7,127.065579,37.533030,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
944,4842825,동서울호텔길A공영주차장,서울특별시,광진구,자양동,744,3,,,127.089057,37.529814,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
945,4842403,동서울호텔길A공영주차장,서울특별시,광진구,자양동,744,3,,,127.090215,37.529707,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
946,4837743,동서울호텔길A공영주차장,서울특별시,광진구,자양동,744,3,,,127.089584,37.529696,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
947,4831143,동서울호텔길A공영주차장,서울특별시,광진구,자양동,744,3,,,127.088806,37.529901,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
948,4825116,동서울호텔길A공영주차장,서울특별시,광진구,자양동,744,3,,,127.090456,37.529829,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
949,4820724,동서울호텔길A공영주차장,서울특별시,광진구,자양동,744,3,,,127.088867,37.529873,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
950,4798962,동서울호텔길A공영주차장,서울특별시,광진구,자양동,744,3,,,127.090311,37.529739,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
951,4759137,동서울호텔길A공영주차장,서울특별시,광진구,자양동,744,3,,,127.089308,37.529776,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
952,4758139,동서울호텔길A공영주차장,서울특별시,광진구,자양동,744,3,,,127.088587,37.529957,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
953,4758126,동서울호텔길A공영주차장,서울특별시,광진구,자양동,744,3,,,127.090398,37.529773,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
954,4758125,동서울호텔길A공영주차장,서울특별시,광진구,자양동,744,3,,,127.090361,37.529754,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
955,4757127,동서울호텔길A공영주차장,서울특별시,광진구,자양동,744,3,,,127.090130,37.529658,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
956,4757126,동서울호텔길A공영주차장,서울특별시,광진구,자양동,744,3,,,127.090015,37.529627,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
957,4757125,동서울호텔길A공영주차장,서울특별시,광진구,자양동,744,3,,,127.089496,37.529727,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
958,4757124,동서울호텔길A공영주차장,서울특별시,광진구,자양동,744,3,,,127.089422,37.529724,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
959,4757122,동서울호텔길A공영주차장,서울특별시,광진구,자양동,744,3,,,127.089132,37.529778,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
960,4757121,동서울호텔길A공영주차장,서울특별시,광진구,자양동,744,3,,,127.088973,37.529864,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
961,4757120,동서울호텔길A공영주차장,서울특별시,광진구,자양동,744,3,,,127.088689,37.529919,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
962,4757119,동서울호텔길A공영주차장,서울특별시,광진구,자양동,744,3,,,127.088637,37.529943,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
963,4757118,동서울호텔길A공영주차장,서울특별시,광진구,자양동,744,3,,,127.088524,37.529951,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
964,4757117,동서울호텔길A공영주차장,서울특별시,광진구,자양동,744,3,,,127.088484,37.529951,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
965,4844089,동서울호텔길A공영주차장,서울특별시,광진구,자양동,746,,,,127.091538,37.530643,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
966,4842289,동서울호텔길A공영주차장,서울특별시,광진구,자양동,746,,,,127.091422,37.530542,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
967,4839308,동서울호텔길A공영주차장,서울특별시,광진구,자양동,746,,,,127.091052,37.530250,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
968,4831133,동서울호텔길A공영주차장,서울특별시,광진구,자양동,746,,,,127.091578,37.530671,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
969,4809388,동서울호텔길A공영주차장,서울특별시,광진구,자양동,746,,,,127.090833,37.530099,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
970,4808266,동서울호텔길A공영주차장,서울특별시,광진구,자양동,746,,,,127.091368,37.530490,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
971,4806837,동서울호텔길A공영주차장,서울특별시,광진구,자양동,746,,,,127.090891,37.530124,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
972,4759449,동서울호텔길A공영주차장,서울특별시,광진구,자양동,746,,,,127.091158,37.530304,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
973,4759448,동서울호텔길A공영주차장,서울특별시,광진구,자양동,746,,,,127.090980,37.530194,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
974,4758129,동서울호텔길A공영주차장,서울특별시,광진구,자양동,746,,,,127.090812,37.530097,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
975,4758128,동서울호텔길A공영주차장,서울특별시,광진구,자양동,746,,,,127.090728,37.530053,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
976,4758127,동서울호텔길A공영주차장,서울특별시,광진구,자양동,746,,,,127.090638,37.529998,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
977,4756835,동서울호텔길A공영주차장,서울특별시,광진구,자양동,746,,,,127.091765,37.530837,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
978,4756834,동서울호텔길A공영주차장,서울특별시,광진구,자양동,746,,,,127.091226,37.530385,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
979,4754520,동서울호텔길A공영주차장,서울특별시,광진구,자양동,746,,,,127.091699,37.530772,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
980,4754519,동서울호텔길A공영주차장,서울특별시,광진구,자양동,746,,,,127.091629,37.530722,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
981,4754518,동서울호텔길A공영주차장,서울특별시,광진구,자양동,746,,,,127.091476,37.530597,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
982,4736675,동서울호텔길A공영주차장,서울특별시,광진구,자양동,746,,,,127.090775,37.530094,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
983,4735332,동서울호텔길A공영주차장,서울특별시,광진구,자양동,746,,,,127.091291,37.530429,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
984,5542948,758 노상주차장,서울특별시,광진구,자양동,758,,자양번영로5길,35-5,127.080684 ,37.527788 ,1,0,1,1,30000,20000,40000,0000,0000,,2022-11-25
985,5542947,758 노상주차장,서울특별시,광진구,자양동,758,,뚝섬로36길,19,127.080743 ,37.527788 ,1,0,1,1,30000,20000,40000,0000,0000,,2022-11-25
986,5542946,758 노상주차장,서울특별시,광진구,자양동,758,,자양번영로3가길,10,127.080781 ,37.527779 ,1,0,1,1,30000,20000,40000,0000,0000,,2022-11-25
987,5542945,758 노상주차장,서울특별시,광진구,자양동,758,,자양번영로3나길,18,127.080845 ,37.527779 ,1,0,1,1,30000,20000,40000,0000,0000,,2022-11-25
988,5542944,758 노상주차장,서울특별시,광진구,자양동,758,,자양번영로3길,27,127.080915 ,37.527766 ,1,0,1,1,30000,20000,40000,0000,0000,,2022-11-25
989,5542943,758 노상주차장,서울특별시,광진구,자양동,758,,자양번영로3길,27,127.080984 ,37.527766 ,1,0,1,1,30000,20000,40000,0000,0000,,2022-11-25
990,5542942,758 노상주차장,서울특별시,광진구,자양동,758,,뚝섬로,576,127.081038 ,37.527762 ,1,0,1,1,30000,20000,40000,0000,0000,,2022-11-25
991,5542941,758 노상주차장,서울특별시,광진구,자양동,758,,뚝섬로,576,127.081119 ,37.527749 ,1,0,1,1,30000,20000,40000,0000,0000,,2022-11-25
992,5542940,758 노상주차장,서울특별시,광진구,자양동,758,,뚝섬로38길,18,127.081199 ,37.527749 ,1,0,1,1,30000,20000,40000,0000,0000,,2022-11-25
993,5542939,758 노상주차장,서울특별시,광진구,자양동,758,,자양번영로3길,16,127.081279 ,37.527749 ,1,0,1,1,30000,20000,40000,0000,0000,,2022-11-25
994,5542938,758 노상주차장,서울특별시,광진구,자양동,758,,자양번영로3길,12-9,127.081344 ,37.527758 ,1,0,1,1,30000,20000,40000,0000,0000,,2022-11-25
995,5542937,758 노상주차장,서울특별시,광진구,자양동,758,,뚝섬로40길,64,127.081424 ,37.527753 ,1,0,1,1,30000,20000,40000,0000,0000,,2022-11-25
996,5542936,758 노상주차장,서울특별시,광진구,자양동,758,,뚝섬로40길,60,127.081489 ,37.527753 ,1,0,1,1,30000,20000,40000,0000,0000,,2022-11-25
997,5542935,758 노상주차장,서울특별시,광진구,자양동,758,,뚝섬로36가길,15,127.081574 ,37.527736 ,1,0,1,1,30000,20000,40000,0000,0000,,2022-11-25
998,5542934,758 노상주차장,서울특별시,광진구,자양동,758,,자양번영로3길,16,127.081650 ,37.527736 ,1,0,1,1,30000,20000,40000,0000,0000,,2022-11-25
